time(in ms), time(in s), hsL, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
672,1,-58.248538970947266,-39.81742858886719,3.4644699096679688,32.82777786254883,779.0432167053223,230.14082372188568,776.4481544494629,281.4851438999176,733.1113243103027,318.43647837638855,799.6346282958984,231.2928593158722,807.0977210998535,287.8276240825653,808.542366027832,342.94148325920105,3.40,31.78,0.86,33.41,9.88,0.80
752,1,-40.00448226928711,-16.561832427978516,-7.7208709716796875,23.203754425048828,787.5274085998535,222.2413855791092,792.1699905395508,279.00452971458435,760.4655075073242,320.4293704032898,809.3047142028809,224.45412755012512,811.373405456543,285.03377079963684,807.9998588562012,342.6875960826874,2.99,25.93,1.87,23.29,8.88,3.93
818,1,-40.696964263916016,-15.768585205078125,-9.52646255493164,22.731914520263672,788.6947059631348,222.02977538108826,793.7508773803711,276.6637337207794,760.3792762756348,321.23828172683716,809.3021392822266,224.0922224521637,809.0813255310059,284.6144449710846,808.0966758728027,342.3464834690094,0.43,25.82,0.53,22.83,8.38,4.00
890,1,-40.55952072143555,-16.430225372314453,-8.6077880859375,22.39299774169922,788.8972091674805,221.9457846879959,792.0012474060059,275.91501116752625,760.4212188720703,321.5576684474945,809.293155670166,223.78542065620422,808.7263298034668,284.60121631622314,807.8403282165527,342.1628272533417,0.20,23.12,0.48,21.26,8.14,2.62
956,1,-40.551109313964844,-16.459522247314453,-8.9300537109375,22.870101928710938,788.7698364257812,221.54041171073914,792.0670509338379,275.3718638420105,760.5353164672852,321.6721558570862,809.2297554016113,223.4641671180725,808.7689590454102,284.5677423477173,808.0986785888672,342.0855474472046,0.13,22.93,0.36,20.95,8.19,2.64
32,2,-40.86221694946289,-16.343307495117188,-8.877925872802734,23.092689514160156,788.6208343505859,221.288423538208,792.2046089172363,275.0362229347229,760.6855201721191,321.68429017066956,809.1351699829102,223.16686034202576,809.0101432800293,284.43519830703735,808.1155586242676,342.03195691108704,0.43,22.96,0.48,20.80,8.45,2.73
93,2,-40.47952651977539,-16.34136199951172,-9.133415222167969,22.93041229248047,788.7050628662109,221.17297053337097,792.2123336791992,274.872168302536,760.6633758544922,321.7283856868744,809.3169593811035,223.0382913351059,809.0342903137207,284.3427586555481,808.092098236084,341.99928760528564,0.38,22.85,0.51,20.74,8.41,2.65
178,2,-40.515174865722656,-16.274356842041016,-9.108295440673828,23.15328598022461,788.6591148376465,221.11434280872345,792.2788238525391,274.82948899269104,760.6296730041504,321.8174457550049,809.3026542663574,222.9809671640396,809.0196990966797,284.24365639686584,808.1993865966797,341.98187470436096,0.31,22.92,0.44,20.74,8.45,2.78
228,2,-40.25693893432617,-16.05113983154297,-8.98733139038086,23.224925994873047,788.6251831054688,221.15254819393158,792.2376251220703,274.83203172683716,760.5422401428223,321.9300663471222,809.2584228515625,223.00430238246918,809.0537452697754,284.21974182128906,808.2925987243652,341.9603741168976,0.32,22.90,0.41,20.73,8.53,2.84
319,2,-40.1740837097168,-15.925941467285156,-8.944988250732422,23.217830657958984,788.5977745056152,221.17073357105255,792.2174263000488,274.82359886169434,760.4972648620605,321.97094321250916,809.2234039306641,223.02628576755524,809.0648460388184,284.2081868648529,808.3316802978516,341.9408047199249,0.33,22.90,0.39,20.72,8.60,2.86
370,2,-40.153656005859375,-15.866374969482422,-8.922843933105469,23.201236724853516,788.5859870910645,221.18513703346252,792.187671661377,274.8227298259735,760.4779243469238,321.9861030578613,809.1969108581543,223.03928911685944,809.0563774108887,284.19705033302307,808.3367729187012,341.9287347793579,0.33,22.88,0.39,20.71,8.63,2.85
452,2,-40.31450271606445,-15.841999053955078,-8.924446105957031,23.169479370117188,788.5917091369629,221.19706213474274,792.1652412414551,274.82495069503784,760.488338470459,321.997754573822,809.190673828125,223.0506831407547,809.0472221374512,284.1893255710602,808.3335113525391,341.9141221046448,0.32,22.84,0.38,20.68,8.64,2.80
517,2,-40.37487030029297,-15.833587646484375,-8.928680419921875,23.152141571044922,788.5893630981445,221.20460987091064,792.1584320068359,274.82672095298767,760.4913139343262,322.00586557388306,809.1866111755371,223.05773198604584,809.0411567687988,284.1844975948334,808.3320236206055,341.9052064418793,0.32,22.83,0.38,20.68,8.64,2.78
587,2,-40.40651321411133,-15.8258056640625,-8.934917449951172,23.135604858398438,788.5909080505371,221.21024250984192,792.1494483947754,274.8286199569702,760.5060768127441,322.0172917842865,809.1872978210449,223.06408882141113,809.0392684936523,284.18179392814636,808.330135345459,341.89645171165466,0.32,22.80,0.38,20.66,8.64,2.77
655,2,-40.42156219482422,-15.826263427734375,-8.938636779785156,23.12570571899414,788.5901069641113,221.2175166606903,792.1428680419922,274.83022928237915,760.5133438110352,322.0266258716583,809.1863822937012,223.06845009326935,809.0348625183105,284.18015241622925,808.3279609680176,341.889306306839,0.31,22.79,0.38,20.65,8.64,2.76
720,2,-40.429744720458984,-15.838966369628906,-8.939552307128906,23.120555877685547,788.5868453979492,221.22331023216248,792.1388626098633,274.8313236236572,760.5150032043457,322.03808426856995,809.1840362548828,223.07207107543945,809.0322303771973,284.1784143447876,808.3254432678223,341.88331961631775,0.31,22.78,0.38,20.64,8.64,2.76
788,2,-40.3363037109375,-15.834102630615234,-8.941154479980469,23.116092681884766,788.587703704834,221.2344789505005,792.1339988708496,274.8324501514435,760.5124282836914,322.05997109413147,809.1827201843262,223.0794256925583,809.0306854248047,284.1791868209839,808.3238410949707,341.8776869773865,0.31,22.77,0.38,20.63,8.65,2.75
