time(in ms), time(in s), hsL, toL, hsR, toR, hipL.x, hipL.y, kneeL.x, kneeL.y, ankleL.x, ankleL.y, hipR.x, hipR.y, kneeR.x, kneeR.y, ankleR.x, ankleR.y, rk_ang, lk_ang, ra_ang, la_ang, hipR_ang, hipL_ang
278,58,-21.502647399902344,-3.678302764892578,-35.77749252319336,-5.978565216064453,858.5180282592773,233.67659211158752,851.3777732849121,291.6531193256378,842.9594993591309,351.0840582847595,880.6491851806641,235.62056064605713,869.3344688415527,296.78982853889465,852.1972846984863,356.47298097610474,3.23,0.59,9.16,4.55,0.27,5.55
363,58,-21.377391815185547,-3.2307815551757812,-35.68319320678711,-6.002597808837891,858.541088104248,233.65536510944366,851.3434410095215,291.7015600204468,843.1226921081543,351.12042903900146,880.5622673034668,235.61716496944427,869.176025390625,296.7304766178131,852.2078704833984,356.4136612415314,3.10,0.46,9.07,4.44,0.21,5.58
439,58,-21.474037170410156,-3.0930519104003906,-35.6480598449707,-6.037788391113281,858.5167121887207,233.64812314510345,851.3143157958984,291.7266654968262,843.1472969055176,351.13101840019226,880.5164337158203,235.61935365200043,868.9788436889648,296.7298650741577,852.1972274780273,356.3968598842621,2.93,0.43,8.98,4.41,0.24,5.57
515,58,-21.394500732421875,-2.830982208251953,-35.62814712524414,-6.08184814453125,858.4856986999512,233.64389061927795,851.2968063354492,291.75453901290894,843.1594276428223,351.13951563835144,880.4854202270508,235.62910616397858,868.7929916381836,296.7354655265808,852.1865272521973,356.3676989078522,2.76,0.43,8.89,4.40,0.28,5.55
588,58,-21.585731506347656,-2.7742767333984375,-35.629119873046875,-6.1475372314453125,858.4688758850098,233.63991558551788,851.2878227233887,291.7603003978729,843.1645774841309,351.14324927330017,880.4671096801758,235.63583314418793,868.6663055419922,296.737300157547,852.1792030334473,356.3490951061249,2.64,0.42,8.83,4.39,0.32,5.54
675,58,-21.713619232177734,-2.7788543701171875,-35.654296875,-6.239490509033203,858.4566879272461,233.63602101802826,851.2800407409668,291.77066445350647,843.1612586975098,351.18287086486816,880.4543495178223,235.6432843208313,868.5626220703125,296.7529106140137,852.1570587158203,356.31632924079895,2.56,0.42,8.79,4.39,0.36,5.53
755,58,-21.768665313720703,-2.7272987365722656,-35.65074920654297,-6.25213623046875,858.4478187561035,233.63201379776,851.275634765625,291.77600741386414,843.1656074523926,351.1843514442444,880.4453086853027,235.6500917673111,868.4938430786133,296.758189201355,852.1514511108398,356.29061222076416,2.50,0.42,8.76,4.38,0.38,5.53
823,58,-21.823081970214844,-2.7247238159179688,-35.66385269165039,-6.302318572998047,858.4394645690918,233.62879514694214,851.271915435791,291.7808997631073,843.1649208068848,351.18348240852356,880.4366683959961,235.65722107887268,868.4484672546387,296.76156878471375,852.1389198303223,356.2747120857239,2.47,0.42,8.75,4.38,0.39,5.52
917,58,-21.828231811523438,-2.694854736328125,-35.66751480102539,-6.3494110107421875,858.4344863891602,233.62556040287018,851.2704849243164,291.7886245250702,843.1694412231445,351.1829674243927,880.4314041137695,235.66509068012238,868.4097290039062,296.77090287208557,852.1328544616699,356.2550461292267,2.44,0.42,8.74,4.38,0.40,5.52
981,58,-21.847515106201172,-2.6781463623046875,-35.67758560180664,-6.3755035400390625,858.4305381774902,233.62351655960083,851.2692832946777,291.7920684814453,843.1704139709473,351.18200182914734,880.4268264770508,235.670063495636,868.3758544921875,296.77457213401794,852.125244140625,356.24693512916565,2.41,0.42,8.72,4.38,0.41,5.52
